-61.2118	-52.3343
-99.6781	65.727
92.0438	120.326
84.8973	99.329
-49.9685	-19.2713
55.787	-70.0214
100.604	85.0696
-135.448	-27.3333
-59.5569	-39.459
77.0528	120.967
-95.1759	-45.5946
-67.7576	-47.0729
43.7402	-71.8739
-41.4963	78.5278
138.72	-117.281
-32.0104	51.742
48.3815	-80.629
50.2338	-112.762
-65.5142	-104.724
-45.9091	-65.07
-67.8551	84.5599
-90.4579	90.7737
-88.5789	-61.3299
28.437	-89.8914
93.6867	-115.846
-59.492	-100.455
46.4187	71.9096
31.095	24.3145
97.8726	1.00961
61.8072	-23.2473
50.1553	24.8602
-96.6302	89.429
-80.4672	-57.3596
-63.3581	62.481
68.4469	-119.94
52.0854	-71.8656
27.2418	-47.8357
-70.0419	48.2196
-109.812	97.9345
-57.3753	-21.3996
-79.4281	29.1574
-41.2699	-35.5183
-38.6611	-84.0697
-42.8804	51.4304
-87.5981	73.2016
36.2705	-77.7617
-97.2505	58.2207
57.9786	89.4258
81.0693	-114.194
1.50778	105.155
-70.2954	-107.269
-111.444	56.8834
-71.3172	96.6166
-66.8596	-71.7859
18.5145	81.3903
-24.0322	12.019
-97.5649	-49.0449
-51.2968	43.5094
72.4372	-49.4507
59.5779	44.7348
82.9707	-22.906
72.6827	50.1505
-5.67112	109.444
27.7257	38.1401
89.7047	40.0534
97.5009	-67.7923
70.4369	27.3319
-23.8019	-112.454
-65.8889	124.606
-65.2436	-82.6141
36.3888	-71.7216
61.285	-80.9223
115.275	74.721
114.321	-83.9496
-100.855	32.1464
85.5129	87.3204
-11.118	-51.3802
29.9826	-39.1769
-121.652	71.8495
-90.9306	68.4677
-43.3651	68.5216
-54.2957	98.0782
-5.47307	105.716
37.042	74.7376
83.527	50.4478
51.5877	63.9841
-68.3614	84.5088
119.833	74.1603
13.0695	-1.23912
-77.8301	-92.0442
-52.8694	-81.5094
57.9847	-103.61
-71.7627	-121.078
23.0816	-61.3376
-65.3523	76.4947
68.5093	76.9309
-60.1044	-71.5842
-71.6826	-35.199
113.935	19.7997
-111.056	16.7173
70.1501	-88.1516
51.3428	66.7448
17.4167	-60.4028
-75.3806	-27.9804
-53.4181	-29.7218
-72.8698	-51.4437
-74.3406	83.3602
100.193	-53.6243
97.9614	-130.083
31.738	-75.3967
-129.701	4.74177
-88.5392	83.9209
-35.832	-30.7639
97.9622	-57.3306
93.0456	-32.1228
34.0555	80.6605
67.4035	60.1097
-95.1014	-44.2956
-84.9112	-65.7143
-88.5544	-56.297
97.1259	-71.8377
-30.9506	94.6984
-68.5835	72.6279
76.322	27.7908
-94.3662	-77.5162
72.3119	46.7101
31.8485	-52.8797
-77.3651	-72.3113
-11.7674	-34.5829
-57.5333	64.3408
-48.7259	-98.0953
6.37656	32.6245
-51.7086	-85.1375
101.307	81.8123
-73.7304	-108.81
-49.087	-62.084
60.785	77.8879
65.3566	-68.2823
33.1897	83.2845
34.6455	38.7076
49.6121	59.2896
110.489	-69.5366
97.413	-28.7663
92.3984	-124.758
-22.4883	-91.9497
-60.4528	-38.2291
-69.244	-23.7235
-60.0058	-72.0791
-113.829	86.7549
-63.522	47.2497
-53.6018	49.737
43.2988	39.2156
44.0633	70.8908
129.269	-55.0798
91.4268	76.9295
-36.1384	-82.5484
-38.7284	47.7162
129.958	97.0553
-64.9209	-97.5451
42.5868	65.2537
-94.7187	-96.9045
-65.2681	-83.9973
48.0779	57.7262
-36.9378	12.5303
-14.5958	52.1296
-72.2003	-80.9366
-63.7304	55.2373
18.6485	22.6487
41.6581	59.8006
-59.4331	-73.2723
69.713	80.4471
-83.5003	56.7075
-58.1032	64.9032
29.872	48.8462
-36.1022	-76.4211
-42.2801	37.6457
-68.8983	77.4989
163.517	53.363
-27.926	-70.4025
-67.7245	-98.7684
-85.2135	67.3478
-47.892	-5.38585
-50.2711	-12.8872
-60.9561	-82.0563
-105.293	-129.842
-60.1645	-41.141
-12.6875	-71.6815
31.2281	-73.1447
48.7924	31.925
115.653	42.4458
2.69376	-66.9433
-63.5106	88.4338
51.3269	-32.0454
71.6951	-13.016
76.8745	88.197
-85.0486	101.383
-110.722	55.6079
82.1681	58.738
-17.4398	-54.5655
81.6946	60.7813
-78.4103	56.3771
-87.7351	-88.7193
47.15	-82.9491
-38.9655	101.522
74.3658	-62.9432
120.522	-106.867
-37.8612	89.3299
63.0392	-25.3239
12.8678	-21.8011
130.604	91.4019
131.156	77.4798
75.0971	-70.2525
67.4035	74.7356
75.9496	-125.198
106.406	-23.0288
-57.9822	-37.9913
16.6448	120.421
73.7182	28.411
-36.8353	-100.822
90.0126	-91.6017
12.0035	-97.7855
48.0947	-21.0366
13.9313	97.5395
62.3397	-94.3703
-100.252	-62.9854
65.0504	49.7953
25.7638	-79.3585
-91.2025	-82.0749
86.8643	44.7663
-80.8979	89.5325
-57.7818	-66.8895
97.7709	-4.6116
-36.48	-73.0174
-69.5541	-33.4658
102.681	-80.7819
-84.4596	-54.2233
44.5964	11.5735
-104.889	48.032
-51.1382	-61.8927
67.0343	-68.5306
-131.641	68.2564
-126.062	-47.1325
-53.5713	-109.567
29.0123	68.7239
96.8585	28.2347
56.2863	139.294
79.997	46.6339
17.888	-56.3432
58.6561	-102.524
47.1906	-128.674
