19	0	
18.3207	1.5112e-16	
16.3694	2.89096e-16	
13.3934	3.5437e-16	
9.76299	4.40655e-16	
5.91654	1.595e-16	
2.29598	1.69243e-15	
0.716011	3.14159	
2.84776	-3.14159	
3.97116	-3.14159	
4.1106	-3.14159	
3.42769	-3.14159	
2.18542	3.14159	
0.698483	3.14159	
0.721245	-1.97032e-14	
1.8149	1.71284e-15	
2.41421	-1.83948e-16	
2.46098	6.13538e-15	
2.00612	1.82628e-15	
1.18991	1.67012e-14	
0.207929	-2.45614e-14	
0.730161	-3.14159	
1.44125	-3.14159	
1.80146	-3.14159	
1.76537	3.14159	
1.36911	-3.14159	
0.717736	-3.14159	
0.0398894	-6.87463e-13	
0.743067	2.33081e-14	
1.25171	3.5922e-14	
1.47296	5.27617e-16	
1.37704	-1.32223e-14	
1	3.53051e-14	
0.433114	-1.28167e-15	
0.19803	3.14159	
0.760435	-3.14159	
1.14089	-3.14159	
1.2681	-3.14159	
1.12547	-3.14159	
0.752499	-3.14159	
0.234633	-3.14159	
0.315691	-7.0336e-15	
0.78295	1.80086e-14	
1.0723	4.55562e-14	
1.12843	2.06612e-15	
0.945847	-4.81253e-14	
0.568704	-4.02153e-14	
0.0804679	4.2771e-14	
0.414214	-3.14159	
0.811591	-3.14159	
1.03026	3.14159	
1.02757	-3.14159	
0.807794	-3.14159	
0.420472	-3.14159	
0.0505836	-7.31975e-13	
0.505173	6.68104e-14	
0.847759	1.22447e-14	
1.00731	4.51888e-15	
0.951846	-1.65044e-14	
0.694766	1.67389e-14	
0.291689	-2.93171e-13	
0.171426	-3.14159	
0.596418	-3.14159	
0.893493	3.14159	
1	-3.14159	
0.893493	-3.14159	
0.596418	3.14159	
0.171426	3.14159	
0.291689	7.11756e-14	
0.694766	-3.68335e-14	
0.951846	-2.36777e-14	
1.00731	-1.45486e-14	
0.847759	-2.35728e-14	
0.505173	-1.19775e-14	
0.0505836	2.53503e-13	
0.420472	-3.14159	
0.807794	-3.14159	
1.02757	-3.14159	
1.03026	-3.14159	
0.811591	3.14159	
0.414214	-3.14159	
0.0804679	-5.89136e-13	
0.568704	-5.09523e-14	
0.945847	4.14347e-14	
1.12843	5.50965e-15	
1.0723	4.95941e-14	
0.78295	9.23117e-14	
0.315691	2.30702e-13	
0.234633	-3.14159	
0.752499	-3.14159	
1.12547	-3.14159	
1.2681	-3.14159	
1.14089	-3.14159	
0.760435	-3.14159	
0.19803	3.14159	
0.433114	1.31756e-13	
1	4.996e-14	
1.37704	-1.49154e-14	
1.47296	-1.50748e-14	
1.25171	-6.12005e-15	
0.743067	-1.12058e-14	
0.0398894	2.04569e-12	
0.717736	-3.14159	
1.36911	-3.14159	
1.76537	-3.14159	
1.80146	-3.14159	
1.44125	-3.14159	
0.730161	-3.14159	
0.207929	4.84286e-13	
1.18991	1.09165e-13	
2.00612	2.10298e-15	
2.46098	-3.12634e-14	
2.41421	-6.37839e-14	
1.8149	7.09604e-14	
0.721245	-5.84939e-15	
0.698483	3.14159	
2.18542	3.14159	
3.42769	-3.14159	
4.1106	-3.14159	
3.97116	-3.14159	
2.84776	-3.14159	
0.716011	3.14159	
2.29598	-1.80606e-14	
5.91654	1.92245e-14	
9.76299	2.21778e-14	
13.3934	2.72927e-14	
16.3694	-5.66662e-15	
18.3207	-5.95693e-15	
