9.26062e-15	3.14159	
9.34759e-15	-2.5472	
7.29808e-15	3.11295	
9.36609e-15	3.01956	
64	-4.63688e-16	
1.00986e-14	-0.12849	
3.03841e-15	-0.829314	
7.24672e-15	-0.949392	
6.44899e-15	0.132418	
5.38756e-15	0.925812	
1.94833e-15	-0.36004	
1.89212e-15	-2.22466	
2.98297e-15	1.06761	
2.26438e-15	2.90352	
3.85533e-15	0.404683	
3.10208e-15	2.06489	
5.15139e-15	-2.58772	
4.77713e-15	-1.72664	
3.41144e-15	-2.01137	
9.10221e-15	-1.28641	
1.62811e-14	-0.220215	
1.13847e-14	1.15131	
5.84478e-15	2.45177	
4.76587e-15	-0.480401	
7.63745e-15	0.787267	
6.09179e-15	1.43002	
5.31238e-15	0.872064	
8.81576e-15	1.98802	
1.42503e-14	-3.00037	
6.05346e-15	-2.25657	
4.20662e-15	0.00643232	
4.52701e-15	1.95747	
5.29554e-15	-2.90888	
4.52477e-15	-1.86798	
6.20208e-16	2.99299	
3.16458e-15	0.791549	
8.56489e-15	-2.75157	
4.7398e-15	-0.348099	
5.46115e-15	-2.53627	
4.33537e-15	-1.22583	
5.3666e-15	0.151146	
3.07806e-15	1.53392	
2.66838e-15	0.951837	
9.7759e-15	2.30371	
1.6738e-15	-0.70695	
1.21232e-14	-2.41692	
6.40932e-15	0.101969	
5.29794e-15	2.33223	
6.80955e-15	-2.50613	
2.41914e-15	-1.25994	
3.38725e-15	-1.75147	
6.65467e-15	-1.15142	
2.5418e-15	-2.58812	
3.57612e-15	0.389116	
2.06429e-15	-1.92612	
3.31312e-15	-1.0687	
6.19056e-15	-0.0320449	
3.60848e-15	1.09344	
3.74719e-15	2.89073	
5.2841e-15	-0.54233	
8.81882e-15	-1.15616	
3.26209e-15	1.1805	
1.76958e-15	1.37056	
4.59448e-15	1.89563	
7.26222e-15	3.14159	
4.59448e-15	-1.89563	
1.76958e-15	-1.37056	
3.26209e-15	-1.1805	
5.97741e-15	-0.934331	
5.2841e-15	0.54233	
3.74719e-15	-2.89073	
3.60848e-15	-1.09344	
6.19056e-15	0.0320449	
3.31312e-15	1.0687	
2.06429e-15	1.92612	
3.57612e-15	-0.389116	
1.85586e-15	3.03802	
6.65467e-15	1.15142	
3.38725e-15	1.75147	
2.41914e-15	1.25994	
6.80955e-15	2.50613	
5.29794e-15	-2.33223	
6.40932e-15	-0.101969	
1.21232e-14	2.41692	
1.18707e-15	-1.25079	
9.7759e-15	-2.30371	
2.66838e-15	-0.951837	
3.07806e-15	-1.53392	
5.3666e-15	-0.151146	
4.33537e-15	1.22583	
5.46115e-15	2.53627	
4.7398e-15	0.348099	
3.65585e-15	3.12148	
3.16458e-15	-0.791549	
6.20208e-16	-2.99299	
4.52477e-15	1.86798	
5.29554e-15	2.90888	
4.52701e-15	-1.95747	
4.20662e-15	-0.00643232	
6.05346e-15	2.25657	
9.87027e-15	3.06576	
8.81576e-15	-1.98802	
5.31238e-15	-0.872064	
6.09179e-15	-1.43002	
7.63745e-15	-0.787267	
4.76587e-15	0.480401	
5.84478e-15	-2.45177	
1.13847e-14	-1.15131	
2.05077e-14	0.0743349	
9.10221e-15	1.28641	
3.41144e-15	2.01137	
4.77713e-15	1.72664	
5.15139e-15	2.58772	
3.10208e-15	-2.06489	
3.85533e-15	-0.404683	
2.26438e-15	-2.90352	
7.65474e-15	-0.339719	
1.89212e-15	2.22466	
1.94833e-15	0.36004	
5.38756e-15	-0.925812	
6.44899e-15	-0.132418	
7.24672e-15	0.949392	
3.03841e-15	0.829314	
1.00986e-14	0.12849	
64	8.17572e-16	
9.36609e-15	-3.01956	
7.29808e-15	-3.11295	
9.34759e-15	2.5472	
