100
295.013	454.651
297.933	460.607
302.85	463.219
301.503	465.763
307.228	471.14
301.741	465.679
308.105	469.861
305.04	461.198
303.914	463.341
305.473	463.227
314.885	477.319
307.191	463.676
307.089	467.286
313.317	476.692
315.018	479.093
311.662	475.625
315.508	477.131
312.57	476.161
320.833	488.026
319.199	481.058
323.76	490.778
325.559	494.928
322.394	483.296
322.621	484.498
327.622	490.243
327.797	496.792
330.968	502.159
328.115	492.662
325.662	488.767
332.401	494.119
328.759	490.437
332.772	494.889
327.088	496.693
330.759	494.64
334.879	503.767
338.376	508.316
335.849	500.073
339.437	507.009
337.58	509.587
341.444	505.816
340.99	508.041
343.35	513.11
342.724	509.882
339.516	504.67
343.252	514.931
345.171	519.105
348.516	516.674
343.69	514.001
347.919	513.138
350.998	521.245
346.475	520.266
347.416	520.95
353.929	522.745
352.266	518.422
358.666	532.231
351.532	525.611
359.217	531.881
353.914	521.475
361.172	533.159
355.556	526.706
362.32	533.84
358.796	531.242
363.822	539.145
365.219	538.016
360.23	530.954
368.347	537.367
366.17	541.034
366.262	535.561
372.493	551.206
369.495	541.854
369.717	542.411
374.47	547.532
371.561	543.592
377.83	551.374
376.392	552.343
371.96	548.965
379.394	554.25
377.009	556.312
373.275	552.876
379.726	551.176
380.313	553.317
384.43	562.584
383.576	557.27
386.422	559.939
380.099	558.55
383.141	564.18
383.861	558.996
383.403	562.414
391.346	571.695
390.002	570.475
387.527	561.477
386.016	558.829
395.062	577.601
390.106	564.283
394.532	568.581
391.138	568.91
398.522	580.088
397.434	572.66
397.367	573.86
400.962	579.058
