100
-3.25324	-32.5461
-2.58853	-20.7637
-2.28527	-20.8338
-2.68346	-17.6482
-1.81696	-7.9787
-3.74021	-38.6168
-3.6866	-31.2144
-2.47023	-14.6577
-3.80997	-36.7892
-3.72242	-37.3295
-0.273934	-3.30411
-0.321522	-1.21731
-2.89079	-22.2603
-2.05713	-17.8126
-1.08772	-4.12215
-1.69355	-11.2782
-1.00869	-3.1276
0.119172	7.00973
-0.7009	0.273987
-0.836991	-4.27868
-2.26292	-14.796
-0.679473	2.28412
-1.82853	-15.4598
-0.281103	3.14742
-0.26155	-0.190713
-0.522156	-4.76069
0.562981	7.23063
0.181521	5.99711
1.01812	4.55958
0.204147	7.89303
1.64623	11.1016
1.01073	3.47279
0.871102	12.2556
-0.439952	0.732037
-0.376696	-2.76655
-1.06578	-1.28047
2.00489	13.05
-0.680474	-3.50545
-0.882608	-7.64095
1.46392	12.7047
1.18036	8.12891
0.735914	4.90024
1.06224	8.24392
-0.0893856	0.666606
2.35199	9.08294
2.80674	15.5392
3.09339	12.9464
0.900232	12.0489
0.308927	0.458191
3.03987	11.0041
2.43855	15.5443
0.389071	8.98696
2.81544	9.16492
0.719202	6.88886
1.30835	6.96056
4.17992	8.46106
3.2512	6.61843
2.67015	9.7906
2.78724	13.892
2.93705	9.68186
3.75265	9.68909
3.52512	8.89581
1.22356	10.8683
1.70248	11.3079
4.85299	4.74175
4.48935	6.61788
3.12043	13.5158
3.91125	7.46327
5.62287	1.23027
2.60632	9.75018
2.52651	13.4372
5.90688	-1.12694
2.31133	9.21799
2.52364	12.3962
2.92651	14.3377
5.95726	-1.68291
5.48656	4.43353
2.75872	7.23611
5.63163	1.02926
3.77027	4.97727
3.67568	10.8175
4.46393	4.95841
4.67026	7.39202
6.50957	-4.42128
5.50614	1.86798
6.69272	-5.25017
4.17924	9.25379
5.30967	-0.374144
4.34616	10.8312
4.16466	7.28572
6.29341	-7.48637
6.29221	-8.24293
5.4454	-2.71508
7.53215	-22.0336
5.537	3.42047
8.08092	-22.3634
7.57519	-17.7418
6.1445	-0.643429
5.71397	2.88311
5.81775	-4.04993
